ID,trait_PathoAD,trait_ClinAD,trait_B.amyloid,trait_Tau.tangles,trait_Cognitive.decline,direction_CBE,direction_TCX
ENSG00000128694,0.25,0.78,0.15,0.05,0.53,NONE,NONE
ENSG00000109794,-0.34,-0.51,-0.42,0.17,-0.53,DOWN,NONE
ENSG00000090539,-0.41,-0.59,-1.96,-0.04,-0.53,NONE,DOWN
ENSG00000205704,0.6,0.15,-0.25,1.04,0.53,DOWN,NONE
ENSG00000165527,0.48,0.93,2.27,-0.28,0.53,NONE,NONE
ENSG00000204177,-0.44,-0.28,-0.09,0.15,-0.53,NONE,DOWN
ENSG00000160613,0.02,0.18,0.52,0.17,0.53,NONE,NONE
ENSG00000172977,0.24,-0.12,0.02,1.24,0.53,NONE,NONE
ENSG00000164466,-1.03,-0.34,-0.9,-0.24,-0.53,NONE,NONE
ENSG00000131725,-0.08,0.04,0.39,-0.3,-0.53,NONE,NONE
ENSG00000068971,-0.57,0.04,-2.03,-0.45,-0.53,NONE,NONE
ENSG00000177576,-1.51,-0.49,-0.78,-0.45,-0.53,NONE,NONE
ENSG00000178568,-0.09,-0.54,-0.6,-0.46,-0.53,NONE,NONE
ENSG00000154479,0.35,0.27,-0.16,1.01,0.53,NA,NA
ENSG00000109445,-0.49,0.5,-0.06,-1.47,0.53,NONE,NONE
ENSG00000164597,-0.65,-0.4,-0.32,-1.84,-0.53,NONE,NONE
ENSG00000011405,-0.17,0.29,0.75,-0.41,0.53,NONE,UP
ENSG00000162736,0.78,0.46,0.45,0.3,0.53,NONE,NONE
ENSG00000167779,-0.4,-0.24,-2.66,0.36,-0.53,UP,NONE
ENSG00000152583,-0.46,-0.34,-0.12,-1.34,-0.53,UP,UP
ENSG00000128595,0.06,0.65,1.59,-0.46,0.53,NONE,UP
ENSG00000166816,-0.48,-0.68,-0.18,-0.48,-0.53,NONE,NONE
ENSG00000144713,-0.91,0.47,-0.78,-0.25,-0.53,NONE,NONE
ENSG00000196562,-0.05,-0.12,-0.08,-0.09,-0.53,NONE,NONE
ENSG00000188315,0.12,0.28,-0.03,1.6,0.53,NONE,NONE
ENSG00000186814,-0.19,-0.38,0.35,-0.39,-0.52,NONE,NONE
ENSG00000043591,0.12,0.45,-0.27,0.22,0.52,NONE,NONE
ENSG00000145354,-0.08,0.87,-0.15,0.67,0.52,NONE,NONE
ENSG00000197363,-0.1,-1.11,-1.16,-0.23,-0.52,NONE,NONE
ENSG00000104967,0.24,-0.49,-1.06,0.09,-0.52,NONE,NONE
ENSG00000197302,-0.54,-0.58,-0.82,-0.73,-0.52,NONE,DOWN
ENSG00000089902,0.17,0.78,0.24,-0.9,0.52,NONE,NONE
ENSG00000176101,2.05,0.25,1.31,1.85,0.52,NONE,NONE
ENSG00000218510,-0.72,-0.19,-1.64,-0.54,-0.52,NONE,NONE
ENSG00000150656,1.53,0.53,2.04,-0.09,0.52,NONE,NONE
ENSG00000136807,0.28,0.15,-0.47,0.52,0.52,NONE,NONE
ENSG00000166341,-0.08,0.01,-0.26,-0.48,0.52,NONE,UP
ENSG00000100714,-1.97,-1.19,-2.48,-0.2,-0.52,NONE,NONE
ENSG00000108179,0.03,-0.46,0.63,-1.34,-0.52,UP,NONE
ENSG00000081870,-2.21,-0.17,-1.4,-0.58,-0.52,NONE,NONE
ENSG00000139718,0.31,0.26,0.26,0.28,0.52,NONE,NONE
ENSG00000164934,-0.39,-0.1,0.07,-1,-0.52,NONE,NONE
ENSG00000115649,0.51,0.02,1.66,0.13,0.52,NONE,NONE
ENSG00000185798,-0.44,-0.22,0.3,-0.08,-0.52,NONE,NONE
ENSG00000054690,0.75,0.22,2.55,-0.1,0.52,NONE,NONE
ENSG00000189343,-0.63,-0.1,0.1,0.69,0.52,UP,NONE
ENSG00000120915,-0.48,-0.07,-0.38,-0.43,-0.52,NONE,NONE
ENSG00000118246,-0.12,-0.51,-0.15,-1.05,-0.52,NONE,NONE
ENSG00000059145,-0.03,-0.33,0.18,-0.83,-0.52,NONE,NONE
ENSG00000167613,0.09,0.13,0.9,0.03,0.52,NONE,NONE
ENSG00000198794,-0.11,-0.17,-1.16,-0.07,-0.52,NONE,NONE
ENSG00000160087,-0.1,-0.22,0.11,0.18,-0.52,NONE,NONE
ENSG00000100129,-0.24,-0.69,-0.08,0.12,-0.52,UP,NONE
ENSG00000156136,-0.43,0.06,-0.09,-0.65,-0.52,NONE,NONE
ENSG00000204410,-1.34,-0.41,-1.55,-0.75,-0.52,NA,NA
ENSG00000136147,0.2,0.95,0.02,1.05,0.52,NONE,NONE
ENSG00000204262,0.62,1.48,-0.2,0.03,0.52,NONE,DOWN
ENSG00000114988,0.28,0.02,0.18,-0.33,-0.52,NONE,NONE
ENSG00000138621,0.13,-0.23,0.38,-0.07,-0.52,NONE,NONE
ENSG00000108518,0.2,0.3,0.92,0.03,0.52,NONE,NONE
ENSG00000221963,-0.17,-0.55,-0.1,-0.96,-0.52,NONE,UP
ENSG00000078804,0.03,0.63,0.9,-0.09,0.52,NONE,DOWN
ENSG00000164919,0.02,-0.49,-0.44,0.67,-0.52,DOWN,NONE
ENSG00000131732,-2.02,-0.49,-1.78,0.09,-0.52,NONE,NONE
ENSG00000183386,0.65,0.81,-0.23,1.49,0.52,NONE,UP
ENSG00000245573,-0.69,-0.95,-0.51,-0.36,-0.52,DOWN,DOWN
ENSG00000116670,-0.31,-0.02,0.02,0.03,0.52,NONE,NONE
ENSG00000073150,0.44,0.88,-0.17,0.77,0.52,NONE,NONE
ENSG00000033100,1.14,0.24,0.23,1.59,0.52,NONE,NONE
ENSG00000234224,0.63,-0.2,1.46,-0.08,0.52,NONE,NONE
ENSG00000198795,0.32,0.87,1.14,0.08,0.52,NONE,NONE
ENSG00000125804,0.41,0.19,0.78,0.18,0.52,NONE,NONE
ENSG00000203875,-0.17,0.51,0.34,-0.12,0.52,NONE,NONE
ENSG00000216490,-0.09,0.14,0.62,0,0.52,NA,NA
ENSG00000213411,-0.33,-0.76,-0.75,-0.09,-0.52,NA,NA
ENSG00000116663,-0.46,-1.06,-2.17,-0.06,-0.51,NONE,NONE
ENSG00000120327,0.24,0.08,0.17,-0.31,-0.51,NONE,NONE
ENSG00000152778,0.01,1.29,0.36,0.11,0.51,NONE,NONE
ENSG00000029725,1.12,0.52,1.19,0.18,0.51,NONE,NONE
ENSG00000153574,0.04,-0.42,0.03,-0.47,-0.51,NONE,NONE
ENSG00000126603,0.85,-0.09,0.74,0.08,0.51,NONE,UP
ENSG00000116128,0.15,0.48,0.34,-0.23,0.51,NONE,NONE
ENSG00000126709,0.27,0.33,-0.26,0.01,-0.51,NONE,UP
ENSG00000088876,-0.02,0.34,0.24,-0.12,0.51,NONE,NONE
ENSG00000102109,-0.14,-0.81,-0.59,-0.17,-0.51,DOWN,NONE
ENSG00000073921,0.33,0.89,1.86,-0.45,0.51,NONE,NONE
ENSG00000115234,-0.06,-0.4,-0.22,-0.21,-0.51,NONE,NONE
ENSG00000162572,-0.42,-0.48,-1.77,-0.01,-0.51,DOWN,NONE
ENSG00000072849,-0.12,-0.83,0.37,-0.28,-0.51,NONE,NONE
ENSG00000112304,-0.76,0,-1.22,-0.41,-0.51,NONE,NONE
ENSG00000184857,-1,-0.2,-0.67,-0.54,-0.51,NONE,NONE
ENSG00000184402,-0.76,-0.18,-2.86,-0.74,-0.51,NONE,NONE
ENSG00000100077,-0.18,-0.53,0.02,0.11,-0.51,NONE,DOWN
ENSG00000010438,0.27,-0.26,-0.39,0.46,-0.51,DOWN,NONE
ENSG00000184672,-0.55,-0.28,-1.73,-0.01,-0.51,NONE,NONE
ENSG00000070882,-0.79,-0.39,-1.1,-0.3,-0.51,NONE,NONE
ENSG00000174521,0.75,0.71,-0.37,0.2,0.51,NONE,NONE
ENSG00000224032,0.01,0.29,-0.08,0.04,0.51,NONE,DOWN
ENSG00000127526,0.71,0.15,0.82,0.42,0.51,NONE,NONE
ENSG00000174840,-0.46,-1.12,0.04,-1.31,-0.51,NONE,NONE
ENSG00000125352,0.09,0.85,-1.05,0.83,0.51,NONE,NONE
ENSG00000101464,-0.48,-0.92,-0.48,-0.21,-0.51,NONE,NONE
ENSG00000144034,-1.12,-0.33,-2.08,-0.23,-0.51,NONE,NONE
ENSG00000119446,-0.07,-0.02,0.05,-0.53,-0.51,NONE,NONE
ENSG00000130511,-0.19,-1.15,-0.77,0.35,-0.51,NONE,NONE
ENSG00000073614,0.82,0.01,0.73,2.85,0.51,NONE,NONE
ENSG00000165655,0.05,-0.81,0.31,-0.12,-0.51,UP,NONE
ENSG00000160679,-0.61,-0.64,0.18,-3.44,-0.51,NONE,NONE
ENSG00000141295,-0.21,-0.55,-0.4,0.14,-0.51,NONE,NONE
ENSG00000167705,0.54,0.35,-0.22,1.97,0.51,NONE,NONE
ENSG00000168288,-0.92,0.04,-0.46,-1.04,-0.51,NONE,NONE
ENSG00000130584,1.04,0.84,0.48,0.63,0.51,NONE,NONE
ENSG00000258289,-0.11,-0.11,0.04,-0.07,-0.51,NONE,NONE
ENSG00000083535,-0.41,-0.36,-0.33,-1.15,-0.51,NONE,NONE
ENSG00000196132,0.2,0.72,0.34,-0.8,0.51,NONE,NONE
ENSG00000090924,0.13,0.81,1.48,-0.15,0.51,NONE,NONE
ENSG00000180616,-0.04,0.8,0.06,-0.36,0.51,UP,NONE
ENSG00000180481,0.07,-0.42,-0.07,-0.3,-0.51,NONE,NONE
ENSG00000164758,-0.71,-0.49,-0.61,-0.51,-0.51,NONE,NONE
ENSG00000130935,0.21,0.09,-0.21,0.75,0.51,NONE,NONE
ENSG00000211592,-0.25,0.17,-0.03,1.25,0.51,NA,NA
ENSG00000157557,-0.15,0.62,-0.02,-0.31,0.51,NONE,NONE
ENSG00000227191,-0.65,-0.23,-0.5,-0.46,-0.51,NA,NA
ENSG00000178425,0.16,0.64,0.12,-0.09,0.51,NONE,NONE
ENSG00000122507,0.25,1.22,0.37,0.15,0.51,NONE,NONE
ENSG00000198502,0,-0.3,0.19,0.32,0.51,NONE,NONE
ENSG00000140367,-0.28,0.07,-1.19,1.16,-0.51,NONE,NONE
ENSG00000163155,-0.12,-0.64,-1.14,-0.12,-0.51,NONE,NONE
ENSG00000136878,0.12,-0.54,-0.75,0.03,-0.51,NONE,NONE
ENSG00000156804,0.21,0.51,-0.18,-0.01,0.51,NONE,NONE
ENSG00000144355,-0.67,-0.34,-1.98,0.21,-0.51,NONE,DOWN
ENSG00000215305,-1.07,-0.14,-1.44,-0.32,-0.51,NONE,NONE
ENSG00000090316,0.6,0.18,0.12,-0.21,-0.51,NONE,NONE
ENSG00000110330,0.68,0.88,2.15,0.24,0.51,UP,NONE
ENSG00000170419,-0.24,-0.21,-1.5,0.13,-0.5,NONE,DOWN
ENSG00000103043,0.05,-0.86,-0.99,0.57,-0.5,NONE,NONE
ENSG00000198948,0.55,0.33,2.58,-0.4,0.5,NONE,UP
ENSG00000074071,0.75,0.54,-0.23,0.75,0.5,NONE,NONE
ENSG00000173950,-0.08,-0.65,-0.74,-0.28,-0.5,NONE,NONE
ENSG00000164916,-0.13,-0.58,-0.1,-0.87,-0.5,NONE,NONE
ENSG00000079785,-0.03,-0.04,-0.7,-0.1,-0.5,NONE,NONE
ENSG00000012963,0.15,0.6,0.69,0.84,0.5,NONE,NONE
ENSG00000177954,-0.84,-0.05,-0.04,-0.13,-0.5,NONE,NONE
ENSG00000164983,-0.41,0.03,-1.07,-0.07,-0.5,NONE,NONE
ENSG00000046647,-0.65,-0.93,-0.45,-0.75,-0.5,DOWN,NONE
ENSG00000138398,0.4,0.2,-0.05,1.29,0.5,NONE,NONE
ENSG00000143633,-0.27,-1.64,0.29,-0.52,-0.5,NONE,NONE
ENSG00000198576,-0.44,-0.34,-0.66,-0.74,-0.5,NONE,NONE
ENSG00000131148,0.07,0.2,0.38,-0.35,0.5,NONE,NONE
ENSG00000048471,0.85,0.05,2.23,0.74,0.5,NONE,NONE
ENSG00000197696,0.15,-0.43,1.13,0.36,-0.5,NONE,UP
ENSG00000138750,-0.26,-0.16,-0.11,-0.1,-0.5,DOWN,NONE
ENSG00000102893,0.17,-0.04,-0.06,-0.72,-0.5,NONE,NONE
ENSG00000125691,0.21,0.4,-0.1,-0.04,0.5,NONE,NONE
ENSG00000257218,0.97,0.67,1.14,-0.26,0.5,UP,NONE
ENSG00000154217,-0.22,0.12,0.9,-0.71,0.5,UP,UP
ENSG00000111727,-0.12,0.17,-0.03,-2.27,-0.5,NONE,NONE
ENSG00000163472,-0.27,-0.51,0.23,-0.78,-0.5,NONE,NONE
ENSG00000125870,0.23,-0.87,-0.64,0.58,-0.5,NONE,NONE
ENSG00000112096,0.19,0.27,0.94,-0.19,0.5,NONE,NONE
ENSG00000116288,0.08,0.2,-0.62,0.01,0.5,NONE,NONE
ENSG00000100376,0.34,-0.18,0.65,0.34,0.5,NONE,NONE
ENSG00000143499,-0.02,-0.1,-0.22,-0.19,-0.5,NONE,NONE
ENSG00000176595,-0.44,-0.62,-0.13,-0.83,-0.5,NONE,NONE
ENSG00000173334,-0.56,-0.91,-0.18,-1.85,-0.5,NONE,NONE
ENSG00000137040,-0.11,-0.03,-0.43,-0.45,-0.5,UP,NONE
ENSG00000178188,0.28,-1.11,-0.29,-0.04,-0.5,NONE,NONE
ENSG00000175928,0.22,0.68,0.9,0,0.5,NONE,UP
ENSG00000106803,-0.92,-0.18,-1.57,-0.82,-0.5,NONE,NONE
ENSG00000156162,0.36,0.33,2.47,0.55,0.5,NONE,NONE
ENSG00000123992,0.1,-0.24,0.31,0.09,-0.5,NONE,NONE
ENSG00000084092,-1.18,-0.17,-0.77,-1.35,-0.5,NONE,NONE
ENSG00000155666,0.17,-0.5,-2,0.27,-0.5,NONE,DOWN
ENSG00000104064,0.37,-0.56,0.42,-0.1,-0.5,NONE,DOWN
ENSG00000065911,-0.3,-0.13,0.17,-0.36,0.5,NONE,UP
ENSG00000155876,0.05,1.17,-0.02,0.03,0.5,NONE,NONE
ENSG00000288920,-0.3,-0.18,-0.02,-0.95,-0.5,NA,NA
ENSG00000101004,0.74,0.19,0.48,1.27,0.5,NONE,NONE
ENSG00000196396,-0.62,-0.02,0.52,-0.47,0.5,NONE,NONE
ENSG00000188735,-0.28,-0.81,-1.14,0.45,-0.5,NONE,NONE
ENSG00000105223,-0.17,-0.47,-0.83,0.03,-0.5,NONE,NONE
ENSG00000247315,0.96,0.13,0.44,-0.76,0.49,NONE,NONE
ENSG00000116544,0.02,-0.1,-1.6,0.42,-0.49,NONE,NONE
ENSG00000125869,-0.83,-0.27,-1.71,0.63,-0.49,DOWN,NONE
ENSG00000067048,0,0.35,0.69,0.61,0.49,NONE,NONE
ENSG00000004777,0.06,-0.51,-0.7,0.39,-0.49,NONE,NONE
ENSG00000170296,0.34,0.2,0.31,0.94,0.49,NONE,NONE
ENSG00000182054,-0.26,-0.5,-0.04,-0.44,-0.49,DOWN,NONE
ENSG00000178718,-0.43,-0.53,-1.17,0.42,-0.49,NONE,NONE
ENSG00000124406,-0.46,0.06,-0.26,-0.51,-0.49,NONE,DOWN
ENSG00000185482,-0.59,-0.52,-0.7,0.07,-0.49,DOWN,DOWN
ENSG00000112599,-0.21,-1.02,-0.28,-0.3,-0.49,NONE,NONE
ENSG00000187957,-0.38,-0.17,0.11,-0.87,-0.49,NONE,NONE
ENSG00000166913,0.76,-0.86,1.71,0.02,-0.49,NONE,NONE
ENSG00000148296,0.43,-2.87,-0.12,0.06,-0.49,NONE,NONE
ENSG00000106330,-0.33,-0.37,-0.13,0.02,-0.49,NONE,NONE
ENSG00000206503,-0.03,0.28,0.67,-0.22,0.49,NONE,NONE
ENSG00000117013,0.11,0.01,-1.61,0.51,-0.49,NONE,NONE
ENSG00000147854,0.04,0.08,0.56,-0.94,-0.49,NONE,NONE
ENSG00000103415,0.02,-0.21,-1.13,0.21,-0.49,NONE,NONE
ENSG00000161714,1.93,0.19,4.24,0.62,0.49,NONE,UP
ENSG00000247092,-0.23,-0.38,-1.36,-0.51,-0.49,UP,NONE
ENSG00000141002,-0.1,-0.87,-0.21,-0.06,-0.49,NONE,NONE
ENSG00000160803,0.67,0.27,0,0.92,0.49,NONE,NONE
ENSG00000135679,-0.06,0.02,-0.16,1.45,0.49,NONE,NONE
ENSG00000078053,-0.34,-0.01,-1.31,-0.51,-0.49,NONE,DOWN
ENSG00000204655,0.74,0.3,2.16,-0.4,0.49,NONE,NONE
ENSG00000197774,0.13,0.03,-0.73,0.73,0.49,NONE,NONE
ENSG00000102178,1.07,0.51,0.16,1.32,0.49,NONE,NONE
ENSG00000169032,-0.39,-0.29,-0.5,-0.96,-0.49,NONE,NONE
ENSG00000123091,-0.97,-0.05,-0.43,-0.52,-0.49,NONE,NONE
ENSG00000110031,-0.65,0.16,-0.85,0.12,0.49,DOWN,NONE
ENSG00000196357,0.53,0.65,0.64,0.05,0.49,NONE,NONE
ENSG00000140961,-0.1,-0.01,0.2,0.39,0.49,NONE,NONE
ENSG00000106565,0.14,0.17,0.51,-0.27,0.49,UP,UP
ENSG00000174227,-0.69,0.06,-0.01,-0.06,-0.49,NONE,NONE
ENSG00000167721,0.04,-0.47,0.14,-0.15,-0.49,NONE,NONE
ENSG00000174945,0.17,0.31,0.15,-0.12,0.49,NONE,NONE
ENSG00000176422,-0.21,0.3,-0.52,0.36,0.49,NONE,NONE
ENSG00000180035,0.02,-0.34,-0.87,0.26,-0.49,NONE,NONE
ENSG00000159904,-0.25,-0.77,-0.91,-0.55,-0.49,NA,NA
ENSG00000171056,-0.08,0.24,0.02,-0.02,0.49,NONE,UP
ENSG00000187416,-0.21,0.75,0.17,-0.58,0.49,UP,UP
ENSG00000183617,0.04,-0.76,-1,0.76,-0.49,NONE,NONE
ENSG00000107438,-0.45,0.07,0.14,-0.12,0.49,UP,UP
ENSG00000172273,-0.32,-1.07,-0.2,-0.62,-0.49,NONE,NONE
ENSG00000235919,-0.78,-0.27,-0.41,-1.23,-0.49,UP,NONE
ENSG00000109099,0.01,0.25,1.49,-0.49,0.49,NONE,UP
ENSG00000132475,-0.75,-0.68,0.33,-1.71,-0.49,NONE,NONE
ENSG00000115561,0.6,0.52,0.09,1.22,0.49,NONE,NONE
ENSG00000155052,0.58,0.16,0.05,1.23,0.49,NONE,DOWN
ENSG00000196591,0.21,-0.3,0.57,0.05,-0.48,NONE,NONE
ENSG00000165449,0.22,-0.06,1.44,0.42,0.48,NONE,UP
ENSG00000119737,0.04,0.2,1.05,-0.49,0.48,UP,UP
ENSG00000162994,-0.01,0.03,-0.09,-0.18,0.48,NONE,NONE
ENSG00000169641,0.5,-0.07,-0.41,1.01,-0.48,NONE,NONE
ENSG00000187049,0.14,0.04,1.07,1.28,0.48,NONE,UP
ENSG00000196391,-0.32,-0.12,-0.85,-0.3,-0.48,NONE,NONE
ENSG00000127948,0.34,-0.3,0.22,0.72,0.48,NONE,NONE
ENSG00000133818,0.1,-0.06,-0.07,0.16,0.48,NONE,UP
ENSG00000125388,0.19,0.61,-0.03,0.59,0.48,DOWN,DOWN
ENSG00000126351,0.06,-0.37,0.44,-0.34,0.48,NONE,NONE
ENSG00000087266,0.37,0.08,1.86,-0.59,0.48,NONE,UP
ENSG00000051108,0.47,0.82,1.5,-0.02,0.48,NONE,UP
ENSG00000044090,0.05,0.13,-0.06,0.05,0.48,NONE,NONE
ENSG00000204152,-1.24,-0.42,-0.74,-0.44,-0.48,NONE,DOWN
ENSG00000167771,0.3,-0.42,-0.7,-0.13,-0.48,DOWN,DOWN
ENSG00000169504,0.24,0.53,2.82,-0.5,0.48,UP,UP
ENSG00000171044,0.35,0.56,-0.28,2.76,0.48,NONE,NONE
ENSG00000276550,0.37,0.57,1.23,-0.35,0.48,NONE,UP
ENSG00000127585,-0.18,-0.31,-0.44,0.12,-0.48,NONE,NONE
ENSG00000081665,-0.31,-0.53,-0.06,-0.26,-0.48,NONE,NONE
ENSG00000146281,-0.53,0.1,0.34,0.04,0.48,NONE,NONE
ENSG00000155903,-0.77,-0.11,-0.57,-0.9,-0.48,NONE,NONE
ENSG00000137094,-0.25,-0.79,-0.39,-0.34,-0.48,NONE,NONE
ENSG00000165061,-0.21,-0.3,-2.22,-0.17,-0.48,NONE,DOWN
ENSG00000101190,-0.06,-0.29,-0.15,0.21,-0.48,NONE,NONE
ENSG00000182809,-0.04,-0.32,-0.29,0.19,-0.48,NONE,NONE
ENSG00000153786,0.31,1.43,0.85,-0.23,0.48,NONE,NONE
ENSG00000125505,0.16,-0.08,-0.28,0.16,-0.48,NONE,NONE
ENSG00000185917,-0.46,-0.48,-2.78,-0.09,-0.48,DOWN,NONE
ENSG00000099860,-0.3,0.01,0.24,-0.48,0.48,NONE,NONE
ENSG00000133805,0,0.08,0.18,-0.59,-0.48,DOWN,NONE
ENSG00000106003,0.3,-0.21,0.78,0.67,0.48,NONE,UP
ENSG00000136485,2.12,0.28,3.6,1.11,0.48,NONE,NONE
ENSG00000185565,0.53,0.37,0.58,-0.02,0.48,NONE,NONE
ENSG00000175768,-0.46,0.09,-0.75,0.06,-0.48,NONE,DOWN
ENSG00000143119,-0.86,-0.24,-0.75,-2.25,-0.48,UP,NONE
ENSG00000233579,0.25,-1.02,-0.2,0.83,-0.48,NA,NA
ENSG00000185989,-0.13,0.07,-0.04,-0.83,0.48,NONE,NONE
ENSG00000070444,-0.21,-0.4,0.01,-0.63,-0.48,NONE,NONE
ENSG00000124145,0.35,-0.28,0.55,0.55,0.48,NONE,UP
ENSG00000138386,0.05,0.82,0.79,-0.39,0.48,NONE,NONE
ENSG00000138119,-0.1,0.77,0.27,-0.11,0.48,UP,UP
ENSG00000112640,0.12,0.02,-1.03,0.09,-0.48,NONE,NONE
ENSG00000137959,0.01,0.11,-0.2,-0.76,-0.48,NONE,NONE
ENSG00000138385,-0.26,-0.26,-0.81,-0.11,-0.48,NONE,NONE
ENSG00000143013,0.09,0.59,-1.38,0.01,0.48,NONE,NONE
ENSG00000179902,-0.46,0.24,-1.55,0.09,-0.48,NONE,NONE
ENSG00000156599,-0.23,0.04,-0.44,-0.12,-0.48,NONE,NONE
ENSG00000121579,-0.32,-0.28,0.45,-1.22,-0.48,NONE,NONE
ENSG00000170017,0.38,0.36,1.95,-0.27,0.48,NONE,NONE
ENSG00000020129,0.09,0.34,-0.13,0.39,0.48,NONE,NONE
ENSG00000100362,0.1,-0.24,-0.35,0.11,-0.48,NONE,NONE
ENSG00000135324,0.35,-0.16,-0.56,-0.07,-0.48,NONE,NONE
ENSG00000175782,-0.2,-1.55,-0.17,-0.12,-0.48,NONE,DOWN
ENSG00000148303,-0.75,-0.69,0.05,-0.31,-0.48,NONE,NONE
ENSG00000196743,-0.05,0.09,1.3,-0.77,0.48,NONE,NONE
ENSG00000152061,0.04,0.16,-0.77,0.55,-0.48,NONE,NONE
ENSG00000182771,0.76,0.44,0.45,0.14,0.48,NONE,NONE
ENSG00000176715,0.46,-0.37,-0.29,0.84,-0.48,NONE,NONE
ENSG00000187650,0.56,0.1,1.26,0.18,0.48,NONE,NONE
ENSG00000151693,0.29,0.74,0.46,0.06,0.48,UP,UP
ENSG00000179918,-0.12,-0.17,-0.53,-0.61,-0.48,UP,NONE
ENSG00000116171,-0.19,0.34,0.91,0.18,0.48,NONE,NONE
ENSG00000185215,-0.04,-0.21,-0.54,0.27,-0.48,NONE,NONE
ENSG00000130803,0.55,0.24,0.24,1.63,0.48,NONE,NONE
ENSG00000141753,-1.15,-0.23,-1.16,-0.22,-0.48,NONE,NONE
ENSG00000167775,0.21,-0.18,-0.02,0.2,-0.48,NONE,NONE
ENSG00000137818,0.71,0.28,0.71,0.71,0.48,NONE,NONE
ENSG00000184911,-0.58,-0.04,-2.44,0.05,-0.48,NA,NA
ENSG00000159352,0.11,-0.35,-0.51,0.36,-0.48,NONE,NONE
ENSG00000213782,-0.48,-0.67,-0.05,-0.56,-0.48,NONE,NONE
ENSG00000159445,0.91,-0.26,0.21,0.61,-0.47,NONE,NONE
ENSG00000116688,0,-0.11,0.39,-0.67,-0.47,NONE,NONE
ENSG00000033011,-0.37,-1.44,-1.34,0.41,-0.47,NONE,NONE
ENSG00000089597,0.15,0.02,0.75,-1.28,-0.47,NONE,NONE
ENSG00000103342,0.67,0.81,2.69,-0.05,0.47,NONE,UP
ENSG00000117543,-0.02,-0.32,-0.1,0.13,-0.47,NONE,NONE
ENSG00000185608,-0.3,-0.35,-1.41,0.88,-0.47,NONE,NONE
ENSG00000213658,-0.3,-0.66,-0.77,0.2,-0.47,NA,NA
ENSG00000136717,0.65,0,1.56,-0.43,0.47,NONE,NONE
ENSG00000066044,0.02,0.09,0.28,-0.13,0.47,UP,NONE
ENSG00000196792,0,0.02,0.58,0.72,0.47,NONE,NONE
ENSG00000110514,-0.03,-0.21,-0.12,-0.17,-0.47,NONE,NONE
ENSG00000187555,-0.12,1.29,0.06,-0.09,0.47,NONE,NONE
ENSG00000068724,1,-0.1,1.14,-0.26,0.47,NONE,NONE
ENSG00000170088,-0.18,-1.65,0.17,0.04,-0.47,NONE,NONE
ENSG00000197324,0.1,0.05,1.62,-0.68,0.47,UP,UP
ENSG00000101109,1.06,0.64,3.03,0.13,0.47,NONE,NONE
ENSG00000112473,0.51,-0.1,0.99,-0.57,-0.47,NONE,NONE
ENSG00000104695,0.61,0.38,2,0.46,0.47,NONE,NONE
ENSG00000126088,0.05,-0.29,-0.83,0.45,-0.47,NONE,NONE
ENSG00000149313,-0.71,-0.23,-1.17,-0.85,-0.47,NONE,NONE
ENSG00000118197,0.61,-0.39,0.24,0.92,0.47,NONE,NONE
ENSG00000149930,0.65,0.15,0.69,-0.02,0.47,NONE,NONE
ENSG00000175203,-0.22,0.09,-0.55,-0.91,-0.47,NONE,NONE
ENSG00000182492,0.34,1.15,0.85,0.16,0.47,UP,UP
ENSG00000125107,-0.05,-0.24,0.65,-1.09,-0.47,UP,NONE
ENSG00000106028,-0.75,0.05,-0.93,-0.03,-0.47,NONE,NONE
ENSG00000101310,-0.32,0.02,0.93,-1.24,-0.47,UP,UP
ENSG00000163618,-0.45,-0.2,-0.73,0.06,-0.47,NONE,DOWN
ENSG00000153071,0.21,-0.01,0.54,-1.09,-0.47,NONE,UP
ENSG00000128563,-0.36,-0.44,-0.49,0.24,-0.47,NONE,NONE
ENSG00000175274,-0.5,-1.14,-0.81,0.13,-0.47,NONE,NONE
ENSG00000076685,0.06,0.2,0.96,-0.35,0.47,UP,NONE
ENSG00000153395,-0.53,-0.17,-0.57,-0.17,-0.47,NONE,NONE
ENSG00000115540,-0.74,0.16,-0.19,-1.24,-0.47,NONE,NONE
ENSG00000111348,-0.62,-0.51,0.04,-0.66,-0.47,NONE,NONE
ENSG00000106853,0.01,0.67,0.01,0.02,-0.47,UP,NONE
ENSG00000183048,-0.6,-0.89,-1.69,-0.08,-0.47,DOWN,DOWN
ENSG00000144837,0.11,0.7,0.02,0.04,0.47,UP,UP
ENSG00000015475,-0.08,-0.85,0.36,-0.18,-0.47,DOWN,NONE
ENSG00000166971,0.27,0.29,0.47,0.22,0.47,NONE,NONE
ENSG00000135686,0.54,0.19,2.73,-0.01,0.47,NONE,NONE
ENSG00000054116,0.18,0.94,-0.47,0.66,0.47,NONE,NONE
ENSG00000081087,-0.3,0.03,0,1.96,0.47,NONE,NONE
ENSG00000163870,0.37,-0.31,0.58,0.72,0.47,NONE,NONE
ENSG00000196405,-0.25,-0.65,-0.57,0.18,-0.47,DOWN,NONE
ENSG00000064726,-0.04,0.01,0.51,-0.3,-0.47,NONE,NONE
ENSG00000131269,-0.62,0.59,0.61,-0.82,0.47,NONE,NONE
ENSG00000204305,-1.28,-1.01,-1.22,-0.2,-0.47,NONE,NONE
