Gene1,Gene2,Score
ENSG00000132155,ENSG00000069869,0.991377
ENSG00000165025,ENSG00000069869,0.990337
ENSG00000138669,ENSG00000069869,0.9861
ENSG00000118058,ENSG00000130382,0.974643
ENSG00000168148,ENSG00000121481,0.953212
ENSG00000116560,ENSG00000172531,0.956488
ENSG00000213639,ENSG00000147140,0.961274
ENSG00000186298,ENSG00000147140,0.956957
ENSG00000077312,ENSG00000147140,0.995933
ENSG00000147140,ENSG00000063244,0.997892
ENSG00000063244,ENSG00000116560,0.997454
ENSG00000150991,ENSG00000108106,0.996318
ENSG00000118939,ENSG00000150991,0.985842
ENSG00000108106,ENSG00000187555,0.965994
ENSG00000066427,ENSG00000108106,0.974654
ENSG00000100393,ENSG00000001167,0.990139
ENSG00000164305,ENSG00000106211,0.980095
ENSG00000097007,ENSG00000132646,0.989828
ENSG00000157933,ENSG00000091831,0.983784
ENSG00000169925,ENSG00000141867,0.970627
ENSG00000204256,ENSG00000141867,0.960839
ENSG00000141867,ENSG00000127616,0.992362
ENSG00000141867,ENSG00000096717,0.996148
ENSG00000111642,ENSG00000166197,0.97202
ENSG00000196504,ENSG00000070495,0.964282
ENSG00000096717,ENSG00000085276,0.987023
ENSG00000143549,ENSG00000164754,0.960902
ENSG00000108424,ENSG00000164754,0.964522
ENSG00000167986,ENSG00000164754,0.974352
ENSG00000073111,ENSG00000164754,0.99982
ENSG00000158941,ENSG00000164754,0.961693
ENSG00000164754,ENSG00000047410,0.994273
ENSG00000164754,ENSG00000166508,0.999594
ENSG00000164754,ENSG00000104738,0.999657
ENSG00000132646,ENSG00000164754,0.999093
ENSG00000164754,ENSG00000111642,0.983513
ENSG00000136824,ENSG00000164754,0.986242
ENSG00000164754,ENSG00000109805,0.955233
ENSG00000122565,ENSG00000163104,0.959752
ENSG00000196591,ENSG00000163104,0.974803
ENSG00000149480,ENSG00000163104,0.976318
ENSG00000100811,ENSG00000163104,0.982904
ENSG00000163104,ENSG00000143799,0.968111
ENSG00000095002,ENSG00000163104,0.966073
ENSG00000163104,ENSG00000049541,0.957703
ENSG00000131747,ENSG00000163104,0.957594
ENSG00000163104,ENSG00000253729,0.964552
ENSG00000163104,ENSG00000183207,0.965826
ENSG00000163104,ENSG00000136518,0.961667
ENSG00000163104,ENSG00000099956,0.965863
ENSG00000163104,ENSG00000127616,0.973925
ENSG00000119041,ENSG00000163104,0.95281
ENSG00000163104,ENSG00000115207,0.969818
ENSG00000108654,ENSG00000163104,0.965691
ENSG00000158545,ENSG00000163104,0.969097
ENSG00000215301,ENSG00000163104,0.977393
ENSG00000165119,ENSG00000163104,0.960585
ENSG00000169045,ENSG00000163104,0.95821
ENSG00000099783,ENSG00000163104,0.991131
ENSG00000015479,ENSG00000163104,0.9978
ENSG00000125944,ENSG00000163104,0.961324
ENSG00000163104,ENSG00000147140,0.998287
ENSG00000163104,ENSG00000136450,0.96873
ENSG00000163104,ENSG00000189091,0.968491
ENSG00000113368,ENSG00000163104,0.991724
ENSG00000163104,ENSG00000101266,0.957088
ENSG00000163104,ENSG00000063244,0.981456
ENSG00000187555,ENSG00000163104,0.962471
ENSG00000163104,ENSG00000087365,0.982998
ENSG00000080824,ENSG00000165416,0.982407
ENSG00000113558,ENSG00000080824,0.983284
ENSG00000172534,ENSG00000125835,0.980397
ENSG00000128739,ENSG00000172534,0.96447
ENSG00000215301,ENSG00000100811,0.98117
ENSG00000153914,ENSG00000111786,0.980346
ENSG00000179172,ENSG00000153914,0.978825
ENSG00000071655,ENSG00000127616,0.987287
ENSG00000180104,ENSG00000197535,0.998856
ENSG00000174775,ENSG00000166167,0.971783
ENSG00000168036,ENSG00000121022,0.980293
ENSG00000134982,ENSG00000121022,0.953647
ENSG00000111642,ENSG00000181449,0.975458
ENSG00000181449,ENSG00000149480,0.991875
ENSG00000196591,ENSG00000181449,0.980805
ENSG00000181449,ENSG00000102054,0.97966
ENSG00000183207,ENSG00000181449,0.973027
ENSG00000181449,ENSG00000175792,0.959891
ENSG00000159692,ENSG00000181449,0.998201
ENSG00000175029,ENSG00000181449,0.98881
ENSG00000071564,ENSG00000181449,0.997492
ENSG00000115942,ENSG00000196419,0.96558
ENSG00000072110,ENSG00000167552,0.990755
ENSG00000072110,ENSG00000173402,0.997142
ENSG00000173402,ENSG00000150093,0.998839
ENSG00000167552,ENSG00000150093,0.965839
ENSG00000137076,ENSG00000173402,0.991836
ENSG00000173402,ENSG00000035403,0.993358
ENSG00000173402,ENSG00000169398,0.988715
ENSG00000148737,ENSG00000143799,0.998879
ENSG00000132382,ENSG00000196363,0.978309
ENSG00000112242,ENSG00000104738,0.998402
ENSG00000112242,ENSG00000132646,0.995924
ENSG00000175387,ENSG00000132964,0.986222
ENSG00000166949,ENSG00000132964,0.974093
ENSG00000136807,ENSG00000175387,0.981469
ENSG00000136807,ENSG00000166949,0.965652
ENSG00000106211,ENSG00000163932,0.975899
ENSG00000170365,ENSG00000134058,0.963183
ENSG00000170365,ENSG00000136807,0.99537
ENSG00000137693,ENSG00000166949,0.99501
ENSG00000275714,ENSG00000147854,0.991416
ENSG00000147854,ENSG00000130816,0.996994
ENSG00000065978,ENSG00000164754,0.969262
ENSG00000122406,ENSG00000164754,0.95806
ENSG00000164754,ENSG00000164587,0.964684
ENSG00000164754,ENSG00000140988,0.970646
ENSG00000198242,ENSG00000164754,0.953996
ENSG00000164754,ENSG00000135316,0.974667
ENSG00000118181,ENSG00000164754,0.963186
ENSG00000113810,ENSG00000164754,0.979516
ENSG00000171863,ENSG00000164754,0.964245
ENSG00000164754,ENSG00000142676,0.962125
ENSG00000164754,ENSG00000039123,0.982044
ENSG00000164754,ENSG00000105372,0.957387
ENSG00000164754,ENSG00000110700,0.965103
ENSG00000164754,ENSG00000145425,0.957471
ENSG00000215301,ENSG00000164754,0.983982
ENSG00000164754,ENSG00000136807,0.976159
ENSG00000164754,ENSG00000132341,0.981988
ENSG00000100764,ENSG00000164754,0.958605
ENSG00000124614,ENSG00000164754,0.9569
ENSG00000138095,ENSG00000164754,0.988973
ENSG00000253729,ENSG00000164754,0.998172
ENSG00000135829,ENSG00000164754,0.976607
ENSG00000116560,ENSG00000164754,0.976733
ENSG00000153187,ENSG00000164754,0.978504
ENSG00000164754,ENSG00000184357,0.996976
ENSG00000246705,ENSG00000164754,0.955524
ENSG00000198001,ENSG00000187840,0.966618
ENSG00000204435,ENSG00000197102,0.950822
ENSG00000130726,ENSG00000276043,0.991242
ENSG00000130816,ENSG00000130726,0.997506
ENSG00000204574,ENSG00000143321,0.990151
ENSG00000143321,ENSG00000108883,0.981849
ENSG00000105202,ENSG00000143321,0.971542
ENSG00000143321,ENSG00000105447,0.964069
ENSG00000196591,ENSG00000143321,0.97236
ENSG00000143321,ENSG00000275714,0.97213
ENSG00000143321,ENSG00000122566,0.954155
ENSG00000115053,ENSG00000143321,0.962785
ENSG00000143799,ENSG00000143321,0.993038
ENSG00000253729,ENSG00000143321,0.956416
ENSG00000162521,ENSG00000143321,0.975532
ENSG00000143321,ENSG00000131051,0.963456
ENSG00000143321,ENSG00000161547,0.951532
ENSG00000143321,ENSG00000108055,0.975243
ENSG00000196363,ENSG00000143321,0.959702
ENSG00000143321,ENSG00000145220,0.953429
ENSG00000180198,ENSG00000143321,0.974824
ENSG00000063244,ENSG00000143321,0.958049
ENSG00000115163,ENSG00000151725,0.963949
ENSG00000166851,ENSG00000031691,0.974522
ENSG00000126456,ENSG00000171720,0.979359
ENSG00000171720,ENSG00000145675,0.980146
ENSG00000082701,ENSG00000094631,0.99475
ENSG00000214717,ENSG00000085224,0.991772
ENSG00000112062,ENSG00000100393,0.993124
ENSG00000171720,ENSG00000112062,0.995105
ENSG00000253729,ENSG00000060069,0.961026
ENSG00000142208,ENSG00000140575,0.972596
ENSG00000136518,ENSG00000139613,0.999671
ENSG00000136518,ENSG00000066117,0.999761
ENSG00000166164,ENSG00000066117,0.981169
ENSG00000136807,ENSG00000095002,0.956008
ENSG00000137815,ENSG00000084754,0.979313
ENSG00000127616,ENSG00000136826,0.996279
ENSG00000178999,ENSG00000094916,0.995315
ENSG00000116062,ENSG00000064933,0.98028
ENSG00000064933,ENSG00000095002,0.997208
ENSG00000115163,ENSG00000278463,0.98383
ENSG00000276410,ENSG00000115163,0.975579
ENSG00000278463,ENSG00000275714,0.98845
ENSG00000276410,ENSG00000275714,0.998949
ENSG00000145604,ENSG00000103266,0.998992
ENSG00000102882,ENSG00000110955,0.994334
ENSG00000102882,ENSG00000213585,0.993316
ENSG00000102882,ENSG00000278463,0.954036
ENSG00000278463,ENSG00000100030,0.965192
ENSG00000100030,ENSG00000213585,0.991313
ENSG00000168148,ENSG00000172977,0.96888
ENSG00000123374,ENSG00000108773,0.997151
ENSG00000063978,ENSG00000130726,0.961399
ENSG00000140464,ENSG00000063978,0.96625
ENSG00000175467,ENSG00000063978,0.956415
ENSG00000175387,ENSG00000078747,0.986339
ENSG00000106799,ENSG00000078747,0.961794
ENSG00000142168,ENSG00000150991,0.988672
ENSG00000075624,ENSG00000162772,0.965297
ENSG00000198742,ENSG00000107779,0.996623
ENSG00000113558,ENSG00000133997,0.984067
ENSG00000095002,ENSG00000051180,0.997807
ENSG00000141510,ENSG00000116062,0.988429
ENSG00000051180,ENSG00000116062,0.994321
ENSG00000051180,ENSG00000166848,0.98888
ENSG00000102054,ENSG00000004487,0.996027
ENSG00000162521,ENSG00000004487,0.998721
ENSG00000131196,ENSG00000108424,0.954067
ENSG00000108424,ENSG00000167552,0.964996
ENSG00000101096,ENSG00000167552,0.976625
ENSG00000169047,ENSG00000110395,0.987783
ENSG00000091831,ENSG00000096717,0.995537
ENSG00000119335,ENSG00000141510,0.977127
ENSG00000136997,ENSG00000103266,0.96124
ENSG00000096717,ENSG00000168610,0.995905
ENSG00000096717,ENSG00000162434,0.952741
ENSG00000096717,ENSG00000130726,0.998478
ENSG00000108773,ENSG00000096717,0.998447
ENSG00000165119,ENSG00000096717,0.999413
ENSG00000173039,ENSG00000103266,0.996958
ENSG00000116062,ENSG00000196419,0.998292
ENSG00000095002,ENSG00000196419,0.997733
ENSG00000253729,ENSG00000116062,0.99727
ENSG00000135679,ENSG00000164587,0.967574
ENSG00000166167,ENSG00000085733,0.976775
ENSG00000104408,ENSG00000149311,0.968372
ENSG00000128731,ENSG00000105229,0.982535
ENSG00000150991,ENSG00000128731,0.988965
ENSG00000178691,ENSG00000168148,0.993015
ENSG00000181222,ENSG00000072501,0.996709
ENSG00000108055,ENSG00000102974,0.999391
ENSG00000166508,ENSG00000181222,0.989812
ENSG00000132646,ENSG00000181222,0.974011
ENSG00000124151,ENSG00000087191,0.991823
ENSG00000117676,ENSG00000065978,0.952948
ENSG00000177189,ENSG00000065978,0.9558
ENSG00000136238,ENSG00000069869,0.983665
ENSG00000149311,ENSG00000145604,0.989948
ENSG00000175104,ENSG00000010810,0.99588
ENSG00000147140,ENSG00000196591,0.986414
ENSG00000147140,ENSG00000171720,0.980911
ENSG00000172977,ENSG00000115966,0.99127
ENSG00000115966,ENSG00000188486,0.988951
ENSG00000036257,ENSG00000172977,0.957737
ENSG00000124151,ENSG00000067606,0.958432
ENSG00000100297,ENSG00000245848,0.994551
ENSG00000245848,ENSG00000072501,0.997289
ENSG00000245848,ENSG00000092199,0.972236
ENSG00000245848,ENSG00000116560,0.99785
ENSG00000113580,ENSG00000197122,0.990569
ENSG00000141510,ENSG00000136518,0.997638
ENSG00000172977,ENSG00000171132,0.991349
ENSG00000100393,ENSG00000186350,0.996822
ENSG00000103266,ENSG00000171862,0.977018
ENSG00000172977,ENSG00000116030,0.995619
ENSG00000103275,ENSG00000172977,0.996725
ENSG00000172977,ENSG00000168214,0.997251
ENSG00000170581,ENSG00000159200,0.958539
ENSG00000103275,ENSG00000157933,0.990989
ENSG00000276043,ENSG00000147854,0.997417
ENSG00000117139,ENSG00000108840,0.966856
ENSG00000117139,ENSG00000141027,0.994856
ENSG00000148400,ENSG00000142192,0.989978
ENSG00000189060,ENSG00000105173,0.961872
ENSG00000126016,ENSG00000078747,0.975123
ENSG00000118058,ENSG00000163041,0.994462
ENSG00000145391,ENSG00000163041,0.991991
ENSG00000184357,ENSG00000094916,0.997406
ENSG00000073111,ENSG00000123374,0.991458
ENSG00000108468,ENSG00000196419,0.968258
ENSG00000196419,ENSG00000122565,0.994742
ENSG00000171720,ENSG00000196363,0.993289
ENSG00000173039,ENSG00000106462,0.976761
ENSG00000239306,ENSG00000141380,0.955881
ENSG00000127445,ENSG00000100393,0.957603
ENSG00000158402,ENSG00000123374,0.986287
ENSG00000131462,ENSG00000123374,0.999425
ENSG00000082175,ENSG00000133101,0.951476
ENSG00000123374,ENSG00000082175,0.95094
ENSG00000133101,ENSG00000197122,0.983384
ENSG00000005339,ENSG00000105173,0.997137
ENSG00000131462,ENSG00000105173,0.999305
ENSG00000105173,ENSG00000177143,0.975997
ENSG00000146648,ENSG00000137693,0.979536
ENSG00000140009,ENSG00000172977,0.963902
ENSG00000164111,ENSG00000135046,0.970578
ENSG00000135446,ENSG00000110801,0.961753
ENSG00000166337,ENSG00000189091,0.962519
ENSG00000110092,ENSG00000073111,0.993507
ENSG00000076003,ENSG00000110092,0.98122
ENSG00000205726,ENSG00000073921,0.963385
ENSG00000175084,ENSG00000205726,0.967921
ENSG00000144566,ENSG00000205726,0.971633
ENSG00000245848,ENSG00000196419,0.978346
ENSG00000135446,ENSG00000124610,0.99313
ENSG00000168283,ENSG00000112062,0.994009
ENSG00000100393,ENSG00000164114,0.955996
ENSG00000137337,ENSG00000033800,0.960757
ENSG00000132383,ENSG00000063978,0.989048
ENSG00000024048,ENSG00000180596,0.97732
ENSG00000167207,ENSG00000110330,0.979379
ENSG00000269335,ENSG00000167207,0.962578
ENSG00000167207,ENSG00000137275,0.969122
ENSG00000092098,ENSG00000167207,0.977962
ENSG00000104312,ENSG00000092098,0.961074
ENSG00000077721,ENSG00000184678,0.997667
ENSG00000115233,ENSG00000100902,0.998732
ENSG00000100902,ENSG00000173692,0.992515
ENSG00000160803,ENSG00000175166,0.999165
ENSG00000104897,ENSG00000133226,0.994131
ENSG00000092199,ENSG00000104897,0.999421
ENSG00000084676,ENSG00000141510,0.998402
ENSG00000124151,ENSG00000141510,0.991368
ENSG00000101182,ENSG00000173692,0.997889
ENSG00000163636,ENSG00000101182,0.996815
ENSG00000103035,ENSG00000101182,0.997722
ENSG00000166913,ENSG00000137486,0.991309
ENSG00000170027,ENSG00000137486,0.964637
ENSG00000137486,ENSG00000128245,0.962843
ENSG00000137486,ENSG00000108953,0.995177
ENSG00000164924,ENSG00000137486,0.991897
ENSG00000137486,ENSG00000067900,0.992498
ENSG00000137486,ENSG00000176105,0.975421
ENSG00000137486,ENSG00000122705,0.9936
ENSG00000135631,ENSG00000137486,0.977276
ENSG00000182718,ENSG00000137486,0.99245
ENSG00000143632,ENSG00000137486,0.991361
ENSG00000183311,ENSG00000137486,0.950342
ENSG00000122786,ENSG00000137486,0.996271
ENSG00000137486,ENSG00000136026,0.984821
ENSG00000185624,ENSG00000137486,0.959361
ENSG00000137486,ENSG00000080824,0.990309
ENSG00000137486,ENSG00000143947,0.963641
ENSG00000137486,ENSG00000170315,0.964615
ENSG00000137486,ENSG00000221983,0.962393
ENSG00000137486,ENSG00000095015,0.989693
ENSG00000137486,ENSG00000134909,0.963846
ENSG00000137486,ENSG00000085733,0.970641
ENSG00000148798,ENSG00000137486,0.96762
ENSG00000137486,ENSG00000198947,0.964092
ENSG00000197879,ENSG00000137486,0.983301
ENSG00000137486,ENSG00000131437,0.987234
ENSG00000137486,ENSG00000275176,0.984732
ENSG00000137486,ENSG00000225217,0.972903
ENSG00000166913,ENSG00000141480,0.992919
ENSG00000141480,ENSG00000170027,0.981141
ENSG00000128245,ENSG00000141480,0.966509
ENSG00000108953,ENSG00000141480,0.992339
ENSG00000145349,ENSG00000141480,0.994245
ENSG00000141480,ENSG00000105568,0.977187
ENSG00000122705,ENSG00000141480,0.998933
ENSG00000175416,ENSG00000141480,0.998615
ENSG00000196961,ENSG00000141480,0.999034
ENSG00000135631,ENSG00000141480,0.98525
ENSG00000141480,ENSG00000182718,0.967778
ENSG00000198561,ENSG00000141480,0.963737
ENSG00000141480,ENSG00000130726,0.965106
ENSG00000187109,ENSG00000141480,0.99319
ENSG00000070756,ENSG00000141480,0.984602
ENSG00000141480,ENSG00000105372,0.983965
ENSG00000141480,ENSG00000147604,0.981528
ENSG00000137154,ENSG00000141480,0.983941
ENSG00000075624,ENSG00000141480,0.978728
ENSG00000141480,ENSG00000167553,0.953236
ENSG00000116489,ENSG00000141480,0.954005
ENSG00000141480,ENSG00000198898,0.982867
ENSG00000141480,ENSG00000100345,0.974101
ENSG00000197879,ENSG00000141480,0.988296
ENSG00000141480,ENSG00000111640,0.987403
ENSG00000169710,ENSG00000141480,0.97149
ENSG00000141480,ENSG00000185624,0.990874
ENSG00000141480,ENSG00000206394,0.982014
ENSG00000141480,ENSG00000170315,0.969257
ENSG00000150991,ENSG00000141480,0.971107
ENSG00000108561,ENSG00000141480,0.983702
ENSG00000135341,ENSG00000141480,0.968367
ENSG00000141480,ENSG00000183020,0.999167
ENSG00000141480,ENSG00000132694,0.965697
ENSG00000130396,ENSG00000141480,0.985445
ENSG00000141480,ENSG00000115415,0.973349
ENSG00000159251,ENSG00000141480,0.982397
ENSG00000141480,ENSG00000173110,0.973364
ENSG00000173692,ENSG00000153201,0.991865
ENSG00000179262,ENSG00000185345,0.98247
ENSG00000179262,ENSG00000129084,0.986064
ENSG00000179262,ENSG00000106588,0.996827
ENSG00000100567,ENSG00000179262,0.966577
ENSG00000041357,ENSG00000179262,0.978412
ENSG00000143106,ENSG00000179262,0.992417
ENSG00000100902,ENSG00000179262,0.97967
ENSG00000179262,ENSG00000101182,0.99386
ENSG00000179262,ENSG00000008018,0.991176
ENSG00000179262,ENSG00000126067,0.993379
ENSG00000179262,ENSG00000275903,0.993352
ENSG00000159377,ENSG00000179262,0.985852
ENSG00000179262,ENSG00000100804,0.994425
ENSG00000142507,ENSG00000179262,0.982163
ENSG00000179262,ENSG00000100764,0.980779
ENSG00000179262,ENSG00000013275,0.980612
ENSG00000108344,ENSG00000179262,0.995959
ENSG00000179262,ENSG00000095261,0.998203
ENSG00000179262,ENSG00000163636,0.995348
ENSG00000103035,ENSG00000179262,0.998308
ENSG00000179262,ENSG00000099341,0.977794
ENSG00000108671,ENSG00000179262,0.992464
ENSG00000179262,ENSG00000197170,0.998431
ENSG00000185627,ENSG00000179262,0.998325
ENSG00000115233,ENSG00000179262,0.996098
ENSG00000116750,ENSG00000179262,0.964439
ENSG00000068878,ENSG00000179262,0.988801
ENSG00000099341,ENSG00000108344,0.996791
ENSG00000197170,ENSG00000108344,0.999198
ENSG00000105173,ENSG00000124610,0.973651
ENSG00000135018,ENSG00000179262,0.985092
ENSG00000132964,ENSG00000127616,0.98581
ENSG00000178691,ENSG00000132964,0.985563
ENSG00000133997,ENSG00000178691,0.980522
ENSG00000178691,ENSG00000042429,0.987963
ENSG00000124610,ENSG00000170312,0.96074
ENSG00000124610,ENSG00000134057,0.983002
ENSG00000123374,ENSG00000277443,0.957659
ENSG00000105173,ENSG00000277443,0.97973
ENSG00000132646,ENSG00000108468,0.98518
ENSG00000108055,ENSG00000169057,0.999289
ENSG00000169057,ENSG00000108468,0.99477
ENSG00000122565,ENSG00000169057,0.998541
ENSG00000129084,ENSG00000103035,0.998413
ENSG00000087191,ENSG00000066427,0.994615
ENSG00000026508,ENSG00000067606,0.954057
ENSG00000181218,ENSG00000168148,0.991601
ENSG00000148773,ENSG00000187531,0.992625
ENSG00000253729,ENSG00000187531,0.979987
ENSG00000187531,ENSG00000144028,0.971197
ENSG00000174231,ENSG00000187531,0.982903
ENSG00000187531,ENSG00000165732,0.989441
ENSG00000105323,ENSG00000187531,0.952308
ENSG00000111641,ENSG00000187531,0.985187
ENSG00000187531,ENSG00000005007,0.983755
ENSG00000174444,ENSG00000187531,0.981789
ENSG00000115524,ENSG00000187531,0.955764
ENSG00000187531,ENSG00000185130,0.976078
ENSG00000132153,ENSG00000187531,0.95659
ENSG00000187531,ENSG00000181222,0.970194
ENSG00000115053,ENSG00000187531,0.994218
ENSG00000108424,ENSG00000187531,0.977918
ENSG00000187531,ENSG00000167986,0.973057
ENSG00000009954,ENSG00000187531,0.953325
ENSG00000108592,ENSG00000187531,0.990755
ENSG00000187531,ENSG00000100316,0.961066
ENSG00000055044,ENSG00000187531,0.98837
ENSG00000196419,ENSG00000187531,0.990142
ENSG00000187531,ENSG00000126803,0.9783
ENSG00000168298,ENSG00000187531,0.992592
ENSG00000122406,ENSG00000187531,0.969735
ENSG00000187531,ENSG00000138095,0.978823
ENSG00000100029,ENSG00000187531,0.996518
ENSG00000187531,ENSG00000087365,0.972651
ENSG00000187531,ENSG00000188486,0.995318
ENSG00000169813,ENSG00000187531,0.963256
ENSG00000111642,ENSG00000187531,0.983933
ENSG00000187531,ENSG00000135316,0.963863
ENSG00000156697,ENSG00000187531,0.988711
ENSG00000187531,ENSG00000101596,0.951719
ENSG00000150753,ENSG00000187531,0.985379
ENSG00000088205,ENSG00000187531,0.961666
ENSG00000187531,ENSG00000119596,0.965687
ENSG00000187531,ENSG00000197879,0.978158
ENSG00000187531,ENSG00000065183,0.967337
