ID,logFC_CBE_Mayo,custom_direction_CBE_Mayo,logFC_TCX_Mayo,direction_TCX_Mayo
ENSG00000132600,-0.170036078,NONE,-0.348271156,DOWN
ENSG00000159792,-0.277921667,Down,0.106162627,NONE
ENSG00000205220,-0.046559163,NONE,0.068360526,NONE
ENSG00000103035,0.378216486,UP,0.091655613,NONE
ENSG00000141084,-0.119386713,NONE,-0.086283582,NONE
ENSG00000103479,0.354479595,UP,0.369550977,UP
ENSG00000168411,-0.002860541,NONE,-0.092510541,NONE
ENSG00000039523,0.001466576,NONE,-0.049214145,NONE
ENSG00000158717,0.108290812,NONE,0.033459503,NONE
ENSG00000200556,0.164820838,NONE,-0.15066927,NONE
ENSG00000103494,-0.253901426,NONE,-0.275054891,DOWN
ENSG00000167526,-0.195842059,NONE,-0.139041396,NONE
ENSG00000224631,-0.082950223,NONE,-0.115060116,NONE
ENSG00000166592,0.508425865,UP,0.98915544,UP
ENSG00000159579,-0.223278373,NONE,-0.102385298,NONE
ENSG00000103037,0.341939011,UP,-0.167594448,NONE
ENSG00000189091,0.032561348,NONE,-0.014836133,NONE
ENSG00000124067,-0.153804096,NONE,0.496835714,UP
ENSG00000259803,-0.502768024,Down,-0.290017479,NONE
ENSG00000103042,-0.344863485,Down,-0.247131771,NONE
ENSG00000166558,NA,NA,NA,NA
ENSG00000103257,-0.151121437,NONE,0.120324924,NONE
ENSG00000103064,-0.021174288,NONE,-0.19320665,NONE
ENSG00000103061,0.239353917,NONE,-0.008692047,NONE
ENSG00000135740,-0.248602736,NONE,-0.148995298,NONE
ENSG00000261556,-0.082763369,NONE,0.135687828,NONE
ENSG00000103056,0.011681841,NONE,-0.245375724,NONE
ENSG00000185669,0.020802841,NONE,0.004430989,NONE
ENSG00000260630,-0.16937519,NONE,-0.143613999,NONE
ENSG00000168807,0.262519866,NONE,0.293199166,UP
ENSG00000158792,-0.324393212,Down,-0.282160877,DOWN
ENSG00000167523,0.032918395,NONE,-0.069272722,NONE
ENSG00000197912,-0.161455681,NONE,-0.200335719,NONE
ENSG00000157350,-0.159235746,NONE,-0.046120516,NONE
ENSG00000205078,-0.476771228,Down,-0.562310059,DOWN
ENSG00000103168,0.140224751,NONE,0.158940602,NONE
ENSG00000103047,-0.014322522,NONE,-0.00719203,NONE
ENSG00000132604,0.052483668,NONE,-0.098386072,NONE
ENSG00000166848,-0.044304283,NONE,-0.156839543,NONE
ENSG00000168286,0.239468257,NONE,0.174966053,NONE
ENSG00000166548,-0.078449898,NONE,0.108022009,NONE
ENSG00000140950,-0.091143455,NONE,-0.142195145,NONE
ENSG00000166822,0.055825155,NONE,0.308722697,UP
ENSG00000168701,-0.126423279,NONE,-0.122117221,NONE
ENSG00000205084,-0.214271354,NONE,-0.146576717,NONE
ENSG00000103460,-0.010957201,NONE,-0.40334697,DOWN
ENSG00000159713,-0.183388695,NONE,-0.13406613,NONE
ENSG00000102871,-0.041446004,NONE,-0.066592947,NONE
ENSG00000167515,-0.225667875,NONE,-0.336713149,DOWN
ENSG00000102904,-0.077721326,NONE,-0.006324378,NONE
ENSG00000140830,-0.070400953,NONE,-0.026533313,NONE
ENSG00000103005,0.053789129,NONE,-0.004236013,NONE
ENSG00000103194,0.159675344,NONE,0.072105093,NONE
ENSG00000103043,-0.113756405,NONE,-0.108289953,NONE
ENSG00000214353,0.101979561,NONE,0.571403755,UP
ENSG00000171724,0.219483948,NONE,-0.057146465,NONE
ENSG00000132612,-0.117294492,NONE,-0.010455266,NONE
ENSG00000075399,-0.161894737,NONE,-0.130673694,NONE
ENSG00000261373,-0.197212845,NONE,-0.209103842,NONE
ENSG00000103091,0.090859385,NONE,0.067654505,NONE
ENSG00000103175,-0.08726158,NONE,-0.078117953,NONE
ENSG00000186153,0.070599923,NONE,0.293095862,UP
ENSG00000198373,-0.081582349,NONE,-0.023380352,NONE
ENSG00000158545,0.109652502,NONE,0.02285734,NONE
ENSG00000140948,0.15852016,NONE,0.108262249,NONE
ENSG00000159714,-0.141958028,NONE,0.040230695,NONE
ENSG00000153786,0.158215402,NONE,0.189389649,NONE
ENSG00000140836,0.134324885,NONE,0.408706358,UP
ENSG00000184517,0.247312791,NONE,0.134621483,NONE
ENSG00000184939,0.006748603,NONE,0.047361811,NONE
ENSG00000179588,-0.14233782,NONE,-0.112944151,NONE
ENSG00000157429,-0.500160656,Down,-0.352880672,DOWN
ENSG00000167377,0.09152178,NONE,-0.217450022,NONE
ENSG00000158805,0.006661939,NONE,-0.086910108,NONE
ENSG00000166188,0.014575372,NONE,0.160869605,NONE
ENSG00000225614,-0.160395675,NONE,0.124804022,NONE
ENSG00000170100,0.067874545,NONE,-0.048892088,NONE
ENSG00000102984,0.208900427,NONE,-0.263893592,DOWN
ENSG00000186187,0.030581512,NONE,-0.091320449,NONE
ENSG00000159842,0.062653676,NONE,0.153210301,NONE
ENSG00000072778,0.037169513,NONE,0.218235287,NONE
ENSG00000072818,-0.431713318,Down,-0.276330048,DOWN
ENSG00000170425,0.372383834,UP,0.680376649,UP
ENSG00000170222,0.100265258,NONE,-0.0410285,NONE
ENSG00000223959,-0.252987047,NONE,-0.217376983,NONE
ENSG00000129221,NA,NA,NA,NA
ENSG00000091542,0.098924367,NONE,0.040348154,NONE
ENSG00000108839,-0.016298669,NONE,-0.113948414,NONE
ENSG00000215067,-0.184986096,NONE,-0.074400652,NONE
ENSG00000179477,NA,NA,NA,NA
ENSG00000262943,-0.342080867,Down,-0.108343232,NONE
ENSG00000161905,NA,NA,NA,NA
ENSG00000179593,0.903632972,UP,0.868285013,UP
ENSG00000179148,-0.461958219,Down,-0.65066212,DOWN
ENSG00000185722,0.081992963,NONE,0.3358252,UP
ENSG00000006740,-0.057513279,NONE,-0.282333732,DOWN
ENSG00000198844,0.097411841,NONE,0.201641789,NONE
ENSG00000141480,0.086541711,NONE,-0.081367551,NONE
ENSG00000141505,-0.307689373,Down,-0.152277087,NONE
ENSG00000108381,-0.097193345,NONE,0.001664902,NONE
ENSG00000129244,0.111186212,NONE,0.450746586,UP
ENSG00000074370,0.082283882,NONE,0.001881263,NONE
ENSG00000171953,0.094631409,NONE,-0.096014969,NONE
ENSG00000108641,-0.244126454,NONE,-0.374709519,DOWN
ENSG00000161940,0.532171666,UP,0.72769647,UP
ENSG00000196544,-0.204130106,NONE,-0.001055049,NONE
ENSG00000256806,-0.090845346,NONE,-0.356664215,DOWN
ENSG00000205710,-0.215179902,NONE,-0.627491142,DOWN
ENSG00000258315,-0.011051708,NONE,0.013717989,NONE
ENSG00000187624,-0.167133724,NONE,-0.175210051,NONE
ENSG00000108561,0.0559656,NONE,0.065812752,NONE
ENSG00000004660,-0.03187275,NONE,-0.160225115,NONE
ENSG00000108509,-0.079047685,NONE,-0.157843055,NONE
ENSG00000170160,0.350653063,NONE,-0.682658418,DOWN
ENSG00000154874,0.558853583,UP,-0.310309315,NONE
ENSG00000261963,0.087209708,NONE,-0.090075908,NONE
ENSG00000129226,NA,NA,NA,NA
ENSG00000241322,NA,NA,NA,NA
ENSG00000239704,NA,NA,NA,NA
ENSG00000177946,0.29254867,UP,0.032443425,NONE
ENSG00000166582,0.083763609,NONE,-0.086384701,NONE
ENSG00000166596,-0.113696526,NONE,-0.136953199,NONE
ENSG00000170004,0.340102031,UP,0.005448138,NONE
ENSG00000170175,0.031486525,NONE,0.136070994,NONE
ENSG00000132361,0.060393055,NONE,-0.028347701,NONE
ENSG00000170037,-0.065772899,NONE,-0.179869236,NONE
ENSG00000141030,-0.014073618,NONE,-0.096303343,NONE
ENSG00000006695,-0.097485617,NONE,-0.126026276,NONE
ENSG00000236088,-0.047723637,NONE,-0.149512723,NONE
ENSG00000167193,0.200681486,NONE,0.176363356,NONE
ENSG00000178971,0.161337148,NONE,-0.006441888,NONE
ENSG00000175826,-0.102534231,NONE,0.087472782,NONE
ENSG00000040531,0.0282811,NONE,0.113651219,NONE
ENSG00000161921,0.254649972,NONE,0.481065478,UP
ENSG00000182224,NA,NA,NA,NA
ENSG00000167740,0.025894643,NONE,-0.078074364,NONE
ENSG00000231784,-0.05088729,NONE,-0.466058286,DOWN
ENSG00000003249,-0.048206827,NONE,-0.004623869,NONE
ENSG00000140995,0.2334445,NONE,0.032826345,NONE
ENSG00000072849,-0.114737864,NONE,0.039923291,NONE
ENSG00000005100,-0.184919808,NONE,-0.125854503,NONE
ENSG00000132535,-0.141808131,NONE,-0.141861219,NONE
ENSG00000183914,-0.611133102,Down,-0.686485246,DOWN
ENSG00000007174,0.05891722,NONE,0.054760716,NONE
ENSG00000272670,NA,NA,NA,NA
ENSG00000108963,0.280779148,UP,-0.131153974,NONE
ENSG00000171962,0.057341697,NONE,-0.038941607,NONE
ENSG00000108591,0.107945613,NONE,-0.068644978,NONE
ENSG00000004975,0.211117332,NONE,0.038859986,NONE
ENSG00000108947,-0.204470457,NONE,-0.238728878,NONE
ENSG00000161960,0.143009929,NONE,-0.150226431,NONE
ENSG00000132507,-0.080143253,NONE,-0.077493781,NONE
ENSG00000006744,-0.127554372,NONE,-0.053506994,NONE
ENSG00000170291,0.109363792,NONE,0.043871861,NONE
ENSG00000127774,NA,NA,NA,NA
ENSG00000108515,-0.527602604,Down,-0.014567614,NONE
ENSG00000072134,0.040766628,NONE,0.146992134,NONE
ENSG00000235397,NA,NA,NA,NA
ENSG00000260528,NA,NA,NA,NA
ENSG00000167695,-0.057852674,NONE,0.001261537,NONE
ENSG00000188522,0.323937057,NONE,0.161602035,NONE
ENSG00000187741,-0.151336394,NONE,-0.585435274,DOWN
ENSG00000177294,NA,NA,NA,NA
ENSG00000171931,0.068309874,NONE,-0.301111551,DOWN
ENSG00000161958,NA,NA,NA,NA
ENSG00000154803,0.111501461,NONE,0.101755391,NONE
ENSG00000177731,0.247819115,NONE,0.171969751,NONE
ENSG00000240445,0.742863277,UP,0.384736156,UP
ENSG00000129245,0.054358552,NONE,0.048110252,NONE
ENSG00000170296,0.064918699,NONE,-0.139477631,NONE
ENSG00000007237,0.139888804,NONE,-0.390713733,DOWN
ENSG00000141013,-0.134081857,NONE,-0.196712952,NONE
ENSG00000179409,0.165186717,NONE,-0.025774725,NONE
ENSG00000141034,0.05206283,NONE,0.087169083,NONE
ENSG00000167699,-0.137217205,NONE,-0.193642485,NONE
ENSG00000065325,0.795376556,UP,-0.13125258,NONE
ENSG00000182327,0.03155727,NONE,-0.246609845,NONE
ENSG00000185245,-0.125998997,NONE,-0.163223111,NONE
ENSG00000132522,0.167392781,NONE,-0.058571892,NONE
ENSG00000154016,NA,NA,NA,NA
ENSG00000132518,NA,NA,NA,NA
ENSG00000179111,0.072510429,NONE,0.001229361,NONE
ENSG00000177374,0.112479425,NONE,0.362225584,UP
ENSG00000262333,-0.442388616,Down,-0.259770803,NONE
ENSG00000125430,0.352322379,NONE,0.921117206,UP
ENSG00000196388,0.103615545,NONE,-0.165839301,NONE
ENSG00000132376,0.076331237,NONE,0.067107375,NONE
ENSG00000083457,-0.061060953,NONE,-0.179523852,NONE
ENSG00000170049,-0.286297305,Down,-0.678916146,DOWN
ENSG00000213859,0.134276472,NONE,0.334472861,UP
ENSG00000132510,-0.004142405,NONE,0.023022736,NONE
ENSG00000198920,-0.069499583,NONE,-0.122308737,NONE
ENSG00000129250,0.162711628,NONE,0.117227714,NONE
ENSG00000184619,NA,NA,NA,NA
ENSG00000131885,-0.168215175,NONE,-0.79496024,DOWN
ENSG00000186831,NA,NA,NA,NA
ENSG00000220161,-0.386524894,Down,-0.046163103,NONE
ENSG00000227078,0.230793909,NONE,0.455813873,UP
ENSG00000131899,0.22616886,NONE,0.139039234,NONE
ENSG00000181350,0.266416729,UP,0.000194771,NONE
ENSG00000175061,0.014040204,NONE,-0.061295783,NONE
ENSG00000065559,0.174666595,NONE,-0.100034165,NONE
ENSG00000166484,0.055000602,NONE,0.171267535,NONE
ENSG00000258839,0.230118549,NONE,-0.271137294,DOWN
ENSG00000161920,-0.065332714,NONE,0.104681661,NONE
ENSG00000108590,0.185705132,NONE,-0.088095053,NONE
ENSG00000141026,-0.095449516,NONE,0.048245104,NONE
ENSG00000179277,0.340273291,UP,0.841676007,UP
ENSG00000127804,0.042052409,NONE,0.205974973,NONE
ENSG00000166482,0.30757219,UP,0.838613371,UP
ENSG00000177427,-0.241841725,NONE,-0.17053261,NONE
ENSG00000141503,0.168692489,NONE,0.224294556,NONE
ENSG00000282800,NA,NA,NA,NA
ENSG00000267532,NA,NA,NA,NA
ENSG00000167842,-0.023981715,NONE,-0.030710311,NONE
ENSG00000070444,-0.072529024,NONE,-0.084198082,NONE
ENSG00000129255,-0.064768788,NONE,0.107106221,NONE
ENSG00000133030,0.124325761,NONE,-0.019539735,NONE
ENSG00000171861,-0.074434164,NONE,-0.041264802,NONE
ENSG00000132382,-0.202252137,NONE,-0.158972721,NONE
ENSG00000109061,NA,NA,NA,NA
ENSG00000133026,0.074351752,NONE,-0.13871957,NONE
ENSG00000125414,NA,NA,NA,NA
ENSG00000109063,-0.364126175,Down,-0.341231896,DOWN
ENSG00000091536,-0.244766417,NONE,-0.436530724,DOWN
ENSG00000197879,0.002601026,NONE,0.392354659,UP
ENSG00000183011,-0.236965012,NONE,-0.028895957,NONE
ENSG00000074356,-0.061733873,NONE,-0.001341665,NONE
ENSG00000141027,0.038489287,NONE,-0.008011963,NONE
ENSG00000166579,0.064905732,NONE,-0.193686092,NONE
ENSG00000215041,0.178429447,NONE,-0.117171395,NONE
ENSG00000169992,-0.012078522,NONE,0.0242312,NONE
ENSG00000091592,-0.090711833,NONE,-0.101010711,NONE
ENSG00000205309,-0.485253247,Down,-0.142363506,NONE
ENSG00000065320,-0.033856862,NONE,0.341335043,UP
ENSG00000108559,0.044735588,NONE,-0.03770022,NONE
ENSG00000167693,0.319448174,UP,0.375701298,UP
ENSG00000262664,NA,NA,NA,NA
ENSG00000083454,0.109847075,NONE,-0.207081232,NONE
ENSG00000257950,0.011027791,NONE,-0.26219876,NONE
ENSG00000007168,0.20070968,NONE,-0.18011658,NONE
ENSG00000141456,-0.205517203,NONE,-0.164842465,NONE
ENSG00000133027,-0.018382967,NONE,0.073567575,NONE
ENSG00000179094,0.07726984,NONE,0.215256914,NONE
ENSG00000178921,-0.027344417,NONE,-0.102745602,NONE
ENSG00000108518,0.064881165,NONE,0.104383112,NONE
ENSG00000040633,0.195440265,NONE,0.058399413,NONE
ENSG00000108474,-0.198669547,NONE,-0.393985081,DOWN
ENSG00000141506,0.251763515,NONE,0.34022178,NONE
ENSG00000233670,0.321754107,NONE,1.392577685,UP
ENSG00000174238,0.097385515,NONE,-0.047496229,NONE
ENSG00000236618,NA,NA,NA,NA
ENSG00000091622,0.016540963,NONE,-0.318278947,DOWN
ENSG00000129219,0.116275082,NONE,0.142053171,NONE
ENSG00000179598,-0.010317856,NONE,-0.155975896,NONE
ENSG00000187838,NA,NA,NA,NA
ENSG00000109099,-0.03008068,NONE,0.374993612,UP
ENSG00000181222,0.29639313,UP,-0.037055849,NONE
ENSG00000274442,NA,NA,NA,NA
ENSG00000141127,-0.024741812,NONE,-0.090859138,NONE
ENSG00000142507,0.101032384,NONE,0.077105535,NONE
ENSG00000029725,0.185714383,NONE,0.108096809,NONE
ENSG00000108557,0.113138855,NONE,-0.055011052,NONE
ENSG00000108961,NA,NA,NA,NA
ENSG00000132359,0.324141642,UP,-0.201670488,NONE
ENSG00000108551,0.454594468,UP,0.398376064,UP
ENSG00000109047,0.181812405,NONE,-0.156668902,NONE
ENSG00000183688,0.113843622,NONE,0.150123226,NONE
ENSG00000274145,NA,NA,NA,NA
ENSG00000243049,NA,NA,NA,NA
ENSG00000239888,NA,NA,NA,NA
ENSG00000219200,0.049736958,NONE,-0.24860809,NONE
ENSG00000128482,-0.168676502,NONE,-0.275280927,DOWN
ENSG00000108523,-0.027018237,NONE,-0.009901642,NONE
ENSG00000189051,NA,NA,NA,NA
ENSG00000179859,-0.105196696,NONE,-0.098384614,NONE
ENSG00000132383,0.057054105,NONE,0.115297857,NONE
ENSG00000129197,-0.012960391,NONE,-0.189886884,NONE
ENSG00000282013,NA,NA,NA,NA
ENSG00000215030,0.137249724,NONE,0.039113964,NONE
ENSG00000161970,-0.006140474,NONE,0.014107027,NONE
ENSG00000185924,0.081784273,NONE,-0.192572639,NONE
ENSG00000263219,NA,NA,NA,NA
ENSG00000141504,-0.082051781,NONE,0.141813584,NONE
ENSG00000276336,NA,NA,NA,NA
ENSG00000252835,NA,NA,NA,NA
ENSG00000161929,NA,NA,NA,NA
ENSG00000133028,0.143959996,NONE,0.108509923,NONE
ENSG00000161956,0.138823849,NONE,0.026025129,NONE
ENSG00000282307,NA,NA,NA,NA
ENSG00000141258,-0.058877048,NONE,-0.078970156,NONE
ENSG00000188803,0.25035938,NONE,0.083972799,NONE
ENSG00000176974,-0.042287148,NONE,0.133798055,NONE
ENSG00000197417,-0.331102244,Down,-0.258010189,NONE
ENSG00000141485,-0.107576565,NONE,0.309158796,NONE
ENSG00000174326,-0.449839102,Down,-0.252710835,NONE
ENSG00000174327,NA,NA,NA,NA
ENSG00000108528,-0.177309998,NONE,-0.1273848,NONE
ENSG00000125434,-0.266049762,Down,-0.13875512,NONE
ENSG00000181856,-0.176316995,NONE,0.761664834,UP
ENSG00000278550,NA,NA,NA,NA
ENSG00000176994,0.31401691,UP,-0.045410977,NONE
ENSG00000070366,0.115226662,NONE,0.064939261,NONE
ENSG00000186532,-0.111609011,NONE,-0.047877804,NONE
ENSG00000263934,NA,NA,NA,NA
ENSG00000129194,0.078067549,NONE,0.167710225,NONE
ENSG00000091640,-0.062869963,NONE,-0.09338006,NONE
ENSG00000181323,NA,NA,NA,NA
ENSG00000204991,-0.106934912,NONE,-0.246712504,NONE
ENSG00000183018,0.135880964,NONE,-0.087824595,NONE
ENSG00000182557,NA,NA,NA,NA
ENSG00000072310,-0.324657414,Down,-0.138337868,NONE
ENSG00000167720,-0.127252019,NONE,-0.055268339,NONE
ENSG00000170310,-0.129439407,NONE,0.009302966,NONE
ENSG00000213977,NA,NA,NA,NA
ENSG00000141002,0.00778565,NONE,-0.174590552,NONE
ENSG00000125409,-0.6971192,Down,-0.15694975,NONE
ENSG00000177370,-0.002180808,NONE,-0.032414053,NONE
ENSG00000181284,NA,NA,NA,NA
ENSG00000179029,-0.060510884,NONE,-0.147215736,NONE
ENSG00000187824,-0.049635285,NONE,0.124594204,NONE
ENSG00000205544,-0.345875524,Down,-0.26942551,DOWN
ENSG00000167874,-0.173112268,NONE,-0.085757559,NONE
ENSG00000239697,-0.209195726,NONE,0.148792344,NONE
ENSG00000161955,0.165830198,NONE,0.300094602,UP
ENSG00000174292,-0.115409185,NONE,-0.169626616,NONE
ENSG00000175662,-0.290540397,Down,-0.088272463,NONE
ENSG00000177302,-0.134257801,NONE,-0.260661095,NONE
ENSG00000141510,-0.063891007,NONE,0.334835009,UP
ENSG00000170043,-0.117679068,NONE,-0.09738,NONE
ENSG00000221926,0.056982363,NONE,-0.005594804,NONE
ENSG00000108448,-0.041166194,NONE,-0.105621722,NONE
ENSG00000196689,-0.165958009,NONE,-0.271660618,DOWN
ENSG00000187688,0.147722409,NONE,-0.10482621,NONE
ENSG00000167723,0.068980792,NONE,0.22846167,NONE
ENSG00000167721,0.075513605,NONE,-0.105527537,NONE
ENSG00000011295,-0.206645702,NONE,-0.179349365,NONE
ENSG00000258947,0.062956866,NONE,-0.451329835,DOWN
ENSG00000171928,0.238804496,NONE,0.225513512,NONE
ENSG00000175106,-0.429376287,Down,-0.333986925,DOWN
ENSG00000129235,-0.053755388,NONE,-0.023835314,NONE
ENSG00000170315,0.312515649,UP,0.227686366,NONE
ENSG00000132388,0.102230741,NONE,-0.015439558,NONE
ENSG00000188933,0.044662947,NONE,-0.657994391,DOWN
ENSG00000233327,NA,NA,NA,NA
ENSG00000154914,-0.300113123,Down,-0.180538587,NONE
ENSG00000129204,-0.234469478,NONE,-0.216829476,NONE
ENSG00000220205,0.121535805,NONE,-0.141833444,NONE
ENSG00000182853,NA,NA,NA,NA
ENSG00000141252,0.053888518,NONE,-0.216793748,NONE
ENSG00000276021,NA,NA,NA,NA
ENSG00000141499,-0.018193833,NONE,-0.043682411,NONE
ENSG00000179314,0.113173962,NONE,0.362203337,UP
ENSG00000132530,0.11632699,NONE,0.327655515,UP
ENSG00000006047,-0.162197126,NONE,-0.09791502,NONE
ENSG00000108953,0.005644008,NONE,-0.007008428,NONE
ENSG00000174282,0.050617135,NONE,-0.027591985,NONE
ENSG00000180787,0.08460093,NONE,0.032216607,NONE
ENSG00000141497,-0.097023986,NONE,0.020271983,NONE
ENSG00000154957,-0.34631132,Down,-0.193290917,NONE
ENSG00000167840,-0.141652751,NONE,-0.157588716,NONE
ENSG00000187607,0.021151106,NONE,-0.000989606,NONE
ENSG00000249459,-0.024409558,NONE,-0.179299999,NONE
ENSG00000141040,0.255330363,NONE,-0.077936049,NONE
ENSG00000180626,0.060930886,NONE,-0.187881044,NONE
ENSG00000197566,-0.076454856,NONE,0.083969728,NONE
ENSG00000214941,-0.159539722,NONE,0.077150789,NONE
ENSG00000074755,-0.14073523,NONE,-0.073402466,NONE
ENSG00000275700,-0.003304297,NONE,0.086289757,NONE
ENSG00000168792,0.148801061,NONE,0.397604825,UP
ENSG00000226981,0.409108722,UP,-0.003405827,NONE
ENSG00000278540,0.073064505,NONE,-0.074708659,NONE
ENSG00000131473,0.238808849,NONE,-0.007264037,NONE
ENSG00000184060,0.007163281,NONE,-0.004174802,NONE
ENSG00000108599,0.190124748,NONE,0.164516661,NONE
ENSG00000108602,NA,NA,NA,NA
ENSG00000072210,-0.083679453,NONE,0.207381855,NONE
ENSG00000109107,0.287505041,NONE,0.202350654,NONE
ENSG00000198720,-0.111406446,NONE,-0.093632676,NONE
ENSG00000006125,-0.062100518,NONE,-0.0446225,NONE
ENSG00000275832,-0.005804324,NONE,0.059275621,NONE
ENSG00000108684,-0.268732007,Down,-0.402705093,DOWN
ENSG00000176208,-0.057509538,NONE,-0.385006203,DOWN
ENSG00000108578,-0.239601754,NONE,-0.176539798,NONE
ENSG00000197322,-0.682154129,Down,-1.22652947,DOWN
ENSG00000267221,-0.07298224,NONE,-0.311358657,DOWN
ENSG00000212719,0.213198482,NONE,-0.203339698,NONE
ENSG00000108666,-0.10064598,NONE,-0.235487611,NONE
ENSG00000278505,NA,NA,NA,NA
ENSG00000067191,-0.308559935,Down,-0.267429623,DOWN
ENSG00000108349,0.001951978,NONE,0.210529745,NONE
ENSG00000154898,0.301020468,UP,0.112627352,NONE
ENSG00000205212,0.353802074,NONE,-0.280860985,NONE
ENSG00000233098,-0.29172043,NONE,-0.452218965,DOWN
ENSG00000172156,NA,NA,NA,NA
ENSG00000108691,1.060436572,UP,1.640057911,UP
ENSG00000271503,NA,NA,NA,NA
ENSG00000126353,NA,NA,NA,NA
ENSG00000132141,-0.745551346,Down,-0.648195179,DOWN
ENSG00000094804,0.152622524,NONE,-0.166568394,NONE
ENSG00000167258,0.174835851,NONE,0.009398784,NONE
ENSG00000176749,-0.030705,NONE,-0.274151128,DOWN
ENSG00000277972,-0.080841265,NONE,-0.0657531,NONE
ENSG00000173786,-0.054610482,NONE,-0.058184712,NONE
ENSG00000172301,0.009232091,NONE,0.11057445,NONE
ENSG00000167549,-0.226770836,NONE,-0.499420075,DOWN
ENSG00000108582,0.211855386,NONE,0.171440982,NONE
ENSG00000176390,-0.299809697,Down,-0.167553488,NONE
ENSG00000108255,NA,NA,NA,NA
ENSG00000108342,NA,NA,NA,NA
ENSG00000273559,-0.032656701,NONE,0.04772569,NONE
ENSG00000278053,0.032515754,NONE,0.005063506,NONE
ENSG00000278535,-0.394507165,Down,-0.557761226,DOWN
ENSG00000167536,0.254565594,NONE,0.184852928,NONE
ENSG00000109016,-0.222891182,NONE,-0.159391549,NONE
ENSG00000108771,-0.175304763,NONE,-0.144310226,NONE
ENSG00000168259,-0.078901439,NONE,-0.177082223,NONE
ENSG00000276023,-0.030890317,NONE,0.14926525,NONE
ENSG00000176927,0.217120468,NONE,-0.17464212,NONE
ENSG00000173812,0.052660353,NONE,0.114883474,NONE
ENSG00000273604,-0.019363442,NONE,-0.128525927,NONE
ENSG00000132591,-0.016206914,NONE,0.054901557,NONE
ENSG00000141736,-0.013947259,NONE,0.585735091,UP
ENSG00000126860,0.170257038,NONE,0.206512171,NONE
ENSG00000185862,0.168921858,NONE,0.228771411,NONE
ENSG00000173065,-0.158527223,NONE,-0.052736928,NONE
ENSG00000108306,0.106222069,NONE,-0.056941602,NONE
ENSG00000141756,0.085687062,NONE,0.402589567,UP
ENSG00000132589,0.0743172,NONE,0.141833527,NONE
ENSG00000270765,NA,NA,NA,NA
ENSG00000184502,NA,NA,NA,NA
ENSG00000278311,0.043954158,NONE,-0.107286136,NONE
ENSG00000167925,0.040608629,NONE,0.03391647,NONE
ENSG00000108262,0.037027981,NONE,0.208767335,NONE
ENSG00000108587,-0.17333602,NONE,-0.038473893,NONE
ENSG00000277399,0.292892375,NONE,-0.304610671,NONE
ENSG00000141738,0.192400721,NONE,-0.50806538,DOWN
ENSG00000073605,-0.201916465,NONE,-0.014572877,NONE
ENSG00000173805,0.13934917,NONE,0.491239724,UP
ENSG00000260325,NA,NA,NA,NA
ENSG00000109083,0.074712121,NONE,-0.034722243,NONE
